|dates|BonHomme_SouthDakota_UnitedStates.BLS_EmployedPopulation.data|BonHomme_SouthDakota_UnitedStates.BLS_EmployedPopulation.missing|BonHomme_SouthDakota_UnitedStates.BLS_UnemployedPopulation.data|BonHomme_SouthDakota_UnitedStates.BLS_UnemployedPopulation.missing|BonHomme_SouthDakota_UnitedStates.BLS_UnemploymentRate.data|BonHomme_SouthDakota_UnitedStates.BLS_UnemploymentRate.missing|BonHomme_SouthDakota_UnitedStates.BLS_LaborForcePopulation.data|BonHomme_SouthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-02|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-03|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-04|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-05|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-06|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-07|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-08|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-09|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-10|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-11|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-12|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-13|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-14|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-15|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-16|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-17|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-18|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-19|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-20|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-21|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-22|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-23|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-24|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-25|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-26|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-27|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-28|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-29|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-30|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-01-31|2716.5|0|98.5|0|3.4991119005328595|0|2815.0|0
0|2020-02-01|2707.0|0|95.5|0|3.407671721677074|0|2802.5|0
0|2020-02-02|2707.0|0|95.5|0|3.407671721677074|0|2802.5|0
0|2020-02-03|2707.0|0|95.5|0|3.407671721677074|0|2802.5|0
0|2020-02-04|2707.0|0|95.5|0|3.407671721677074|0|2802.5|0
0|2020-02-05|2707.0|0|95.5|0|3.407671721677074|0|2802.5|0
0|2020-02-06|2707.0|0|95.5|0|3.407671721677074|0|2802.5|0
0|2020-02-07|2707.0|0|95.5|0|3.407671721677074|0|2802.5|0
0|2020-02-08|2707.0|0|95.5|0|3.407671721677074|0|2802.5|0
0|2020-02-09|2707.0|0|95.5|0|3.407671721677074|0|2802.5|0
0|2020-02-10|2707.0|0|95.5|0|3.407671721677074|0|2802.5|0
0|2020-02-11|2707.0|0|95.5|0|3.407671721677074|0|2802.5|0
0|2020-02-12|2707.0|0|95.5|0|3.407671721677074|0|2802.5|0
0|2020-02-13|2707.0|0|95.5|0|3.407671721677074|0|2802.5|0
0|2020-02-14|2707.0|0|95.5|0|3.407671721677074|0|2802.5|0
0|2020-02-15|2707.0|0|95.5|0|3.407671721677074|0|2802.5|0
0|2020-02-16|2707.0|0|95.5|0|3.407671721677074|0|2802.5|0
0|2020-02-17|2707.0|0|95.5|0|3.407671721677074|0|2802.5|0
0|2020-02-18|2707.0|0|95.5|0|3.407671721677074|0|2802.5|0
0|2020-02-19|2707.0|0|95.5|0|3.407671721677074|0|2802.5|0
0|2020-02-20|2707.0|0|95.5|0|3.407671721677074|0|2802.5|0
0|2020-02-21|2707.0|0|95.5|0|3.407671721677074|0|2802.5|0
0|2020-02-22|2707.0|0|95.5|0|3.407671721677074|0|2802.5|0
0|2020-02-23|2707.0|0|95.5|0|3.407671721677074|0|2802.5|0
0|2020-02-24|2707.0|0|95.5|0|3.407671721677074|0|2802.5|0
0|2020-02-25|2707.0|0|95.5|0|3.407671721677074|0|2802.5|0
0|2020-02-26|2707.0|0|95.5|0|3.407671721677074|0|2802.5|0
0|2020-02-27|2707.0|0|95.5|0|3.407671721677074|0|2802.5|0
0|2020-02-28|2707.0|0|95.5|0|3.407671721677074|0|2802.5|0
0|2020-02-29|2707.0|0|95.5|0|3.407671721677074|0|2802.5|0
0|2020-03-01|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-02|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-03|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-04|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-05|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-06|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-07|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-08|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-09|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-10|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-11|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-12|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-13|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-14|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-15|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-16|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-17|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-18|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-19|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-20|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-21|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-22|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-23|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-24|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-25|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-26|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-27|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-28|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-29|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-30|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-03-31|2784.5|0|88.0|0|3.063533507397737|0|2872.5|0
0|2020-04-01|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-04-02|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-04-03|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-04-04|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-04-05|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-04-06|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-04-07|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-04-08|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-04-09|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-04-10|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-04-11|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-04-12|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-04-13|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-04-14|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-04-15|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-04-16|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-04-17|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-04-18|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-04-19|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-04-20|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-04-21|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-04-22|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-04-23|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-04-24|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-04-25|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-04-26|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-04-27|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-04-28|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-04-29|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-04-30|2650.0|0|224.0|0|7.79401530967293|0|2874.0|0
0|2020-05-01|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-02|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-03|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-04|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-05|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-06|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-07|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-08|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-09|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-10|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-11|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-12|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-13|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-14|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-15|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-16|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-17|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-18|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-19|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-20|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-21|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-22|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-23|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-24|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-25|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-26|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-27|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-28|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-29|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-30|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-05-31|2699.0|0|153.0|0|5.364656381486676|0|2852.0|0
0|2020-06-01|2712.0|0|134.0|0|4.708362614195362|0|2846.0|0
0|2020-06-02|2712.0|0|134.0|0|4.708362614195362|0|2846.0|0
0|2020-06-03|2712.0|0|134.0|0|4.708362614195362|0|2846.0|0
0|2020-06-04|2712.0|0|134.0|0|4.708362614195362|0|2846.0|0
0|2020-06-05|2712.0|0|134.0|0|4.708362614195362|0|2846.0|0
0|2020-06-06|2712.0|0|134.0|0|4.708362614195362|0|2846.0|0
0|2020-06-07|2712.0|0|134.0|0|4.708362614195362|0|2846.0|0
0|2020-06-08|2712.0|0|134.0|0|4.708362614195362|0|2846.0|0
0|2020-06-09|2712.0|0|134.0|0|4.708362614195362|0|2846.0|0
0|2020-06-10|2712.0|0|134.0|0|4.708362614195362|0|2846.0|0
0|2020-06-11|2712.0|0|134.0|0|4.708362614195362|0|2846.0|0
0|2020-06-12|2712.0|0|134.0|0|4.708362614195362|0|2846.0|0
