|dates|Pike_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Pike_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Pike_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Pike_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Pike_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Pike_Pennsylvania_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Pike_Pennsylvania_UnitedStates.TotalPopulation.data|Pike_Pennsylvania_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|55809.0|0
