|dates|Harrisonburg_Virginia_UnitedStates.BLS_EmployedPopulation.data|Harrisonburg_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Harrisonburg_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Harrisonburg_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Harrisonburg_Virginia_UnitedStates.BLS_UnemploymentRate.data|Harrisonburg_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Harrisonburg_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Harrisonburg_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-02|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-03|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-04|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-05|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-06|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-07|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-08|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-09|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-10|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-11|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-12|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-13|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-14|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-15|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-16|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-17|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-18|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-19|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-20|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-21|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-22|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-23|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-24|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-25|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-26|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-27|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-28|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-29|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-30|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-01-31|24605.0|0|761.5|0|3.0019908146571264|0|25366.5|0
0|2020-02-01|24934.5|0|658.5|0|2.572969171257766|0|25593.0|0
0|2020-02-02|24934.5|0|658.5|0|2.572969171257766|0|25593.0|0
0|2020-02-03|24934.5|0|658.5|0|2.572969171257766|0|25593.0|0
0|2020-02-04|24934.5|0|658.5|0|2.572969171257766|0|25593.0|0
0|2020-02-05|24934.5|0|658.5|0|2.572969171257766|0|25593.0|0
0|2020-02-06|24934.5|0|658.5|0|2.572969171257766|0|25593.0|0
0|2020-02-07|24934.5|0|658.5|0|2.572969171257766|0|25593.0|0
0|2020-02-08|24934.5|0|658.5|0|2.572969171257766|0|25593.0|0
0|2020-02-09|24934.5|0|658.5|0|2.572969171257766|0|25593.0|0
0|2020-02-10|24934.5|0|658.5|0|2.572969171257766|0|25593.0|0
0|2020-02-11|24934.5|0|658.5|0|2.572969171257766|0|25593.0|0
0|2020-02-12|24934.5|0|658.5|0|2.572969171257766|0|25593.0|0
0|2020-02-13|24934.5|0|658.5|0|2.572969171257766|0|25593.0|0
0|2020-02-14|24934.5|0|658.5|0|2.572969171257766|0|25593.0|0
0|2020-02-15|24934.5|0|658.5|0|2.572969171257766|0|25593.0|0
0|2020-02-16|24934.5|0|658.5|0|2.572969171257766|0|25593.0|0
0|2020-02-17|24934.5|0|658.5|0|2.572969171257766|0|25593.0|0
0|2020-02-18|24934.5|0|658.5|0|2.572969171257766|0|25593.0|0
0|2020-02-19|24934.5|0|658.5|0|2.572969171257766|0|25593.0|0
0|2020-02-20|24934.5|0|658.5|0|2.572969171257766|0|25593.0|0
0|2020-02-21|24934.5|0|658.5|0|2.572969171257766|0|25593.0|0
0|2020-02-22|24934.5|0|658.5|0|2.572969171257766|0|25593.0|0
0|2020-02-23|24934.5|0|658.5|0|2.572969171257766|0|25593.0|0
0|2020-02-24|24934.5|0|658.5|0|2.572969171257766|0|25593.0|0
0|2020-02-25|24934.5|0|658.5|0|2.572969171257766|0|25593.0|0
0|2020-02-26|24934.5|0|658.5|0|2.572969171257766|0|25593.0|0
0|2020-02-27|24934.5|0|658.5|0|2.572969171257766|0|25593.0|0
0|2020-02-28|24934.5|0|658.5|0|2.572969171257766|0|25593.0|0
0|2020-02-29|24934.5|0|658.5|0|2.572969171257766|0|25593.0|0
0|2020-03-01|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-02|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-03|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-04|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-05|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-06|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-07|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-08|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-09|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-10|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-11|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-12|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-13|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-14|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-15|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-16|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-17|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-18|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-19|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-20|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-21|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-22|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-23|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-24|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-25|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-26|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-27|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-28|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-29|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-30|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-03-31|24190.0|0|861.0|0|3.436988543371522|0|25051.0|0
0|2020-04-01|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-04-02|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-04-03|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-04-04|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-04-05|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-04-06|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-04-07|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-04-08|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-04-09|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-04-10|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-04-11|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-04-12|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-04-13|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-04-14|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-04-15|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-04-16|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-04-17|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-04-18|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-04-19|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-04-20|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-04-21|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-04-22|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-04-23|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-04-24|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-04-25|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-04-26|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-04-27|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-04-28|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-04-29|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-04-30|21852.5|0|2828.0|0|11.45843884848362|0|24680.5|0
0|2020-05-01|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-02|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-03|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-04|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-05|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-06|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-07|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-08|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-09|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-10|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-11|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-12|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-13|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-14|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-15|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-16|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-17|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-18|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-19|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-20|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-21|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-22|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-23|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-24|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-25|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-26|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-27|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-28|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-29|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-30|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-05-31|21217.0|0|2482.0|0|10.47301573906072|0|23699.0|0
0|2020-06-01|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-06-02|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-06-03|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-06-04|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-06-05|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-06-06|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-06-07|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-06-08|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-06-09|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-06-10|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-06-11|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-06-12|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-06-13|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-06-14|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-06-15|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-06-16|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-06-17|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-06-18|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-06-19|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-06-20|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-06-21|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-06-22|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-06-23|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-06-24|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-06-25|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-06-26|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-06-27|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-06-28|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-06-29|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-06-30|21593.0|0|2392.0|0|9.97289972899729|0|23985.0|0
0|2020-07-01|21912.0|0|1991.0|0|8.329498389323517|0|23903.0|0
0|2020-07-02|21912.0|0|1991.0|0|8.329498389323517|0|23903.0|0
0|2020-07-03|21912.0|0|1991.0|0|8.329498389323517|0|23903.0|0
0|2020-07-04|21912.0|0|1991.0|0|8.329498389323517|0|23903.0|0
0|2020-07-05|21912.0|0|1991.0|0|8.329498389323517|0|23903.0|0
0|2020-07-06|21912.0|0|1991.0|0|8.329498389323517|0|23903.0|0
0|2020-07-07|21912.0|0|1991.0|0|8.329498389323517|0|23903.0|0
0|2020-07-08|21912.0|0|1991.0|0|8.329498389323517|0|23903.0|0
0|2020-07-09|21912.0|0|1991.0|0|8.329498389323517|0|23903.0|0
0|2020-07-10|21912.0|0|1991.0|0|8.329498389323517|0|23903.0|0
0|2020-07-11|21912.0|0|1991.0|0|8.329498389323517|0|23903.0|0
0|2020-07-12|21912.0|0|1991.0|0|8.329498389323517|0|23903.0|0
0|2020-07-13|21912.0|0|1991.0|0|8.329498389323517|0|23903.0|0
