|dates|Bingham_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bingham_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bingham_Idaho_UnitedStates.NYT_ConfirmedDeaths.data|Bingham_Idaho_UnitedStates.NYT_ConfirmedDeaths.missing|Bingham_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bingham_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bingham_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bingham_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
