|dates|Willacy_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Willacy_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Willacy_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Willacy_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Willacy_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Willacy_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Willacy_Texas_UnitedStates.TotalPopulation.data|Willacy_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|21358.0|0
