|dates|Genesee_Michigan_UnitedStates.BLS_EmployedPopulation.data|Genesee_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Genesee_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Genesee_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Genesee_Michigan_UnitedStates.BLS_UnemploymentRate.data|Genesee_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Genesee_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Genesee_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-17|171878.5|0|8158.0|0|4.531303374593485|0|180036.5|0
0|2020-03-18|171878.5|0|8158.0|0|4.531303374593485|0|180036.5|0
0|2020-03-19|171878.5|0|8158.0|0|4.531303374593485|0|180036.5|0
0|2020-03-20|171878.5|0|8158.0|0|4.531303374593485|0|180036.5|0
0|2020-03-21|171878.5|0|8158.0|0|4.531303374593485|0|180036.5|0
0|2020-03-22|171878.5|0|8158.0|0|4.531303374593485|0|180036.5|0
0|2020-03-23|171878.5|0|8158.0|0|4.531303374593485|0|180036.5|0
0|2020-03-24|171878.5|0|8158.0|0|4.531303374593485|0|180036.5|0
0|2020-03-25|171878.5|0|8158.0|0|4.531303374593485|0|180036.5|0
0|2020-03-26|171878.5|0|8158.0|0|4.531303374593485|0|180036.5|0
0|2020-03-27|171878.5|0|8158.0|0|4.531303374593485|0|180036.5|0
0|2020-03-28|171878.5|0|8158.0|0|4.531303374593485|0|180036.5|0
0|2020-03-29|171878.5|0|8158.0|0|4.531303374593485|0|180036.5|0
0|2020-03-30|171878.5|0|8158.0|0|4.531303374593485|0|180036.5|0
0|2020-03-31|171878.5|0|8158.0|0|4.531303374593485|0|180036.5|0
0|2020-04-01|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-04-02|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-04-03|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-04-04|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-04-05|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-04-06|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-04-07|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-04-08|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-04-09|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-04-10|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-04-11|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-04-12|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-04-13|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-04-14|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-04-15|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-04-16|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-04-17|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-04-18|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-04-19|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-04-20|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-04-21|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-04-22|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-04-23|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-04-24|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-04-25|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-04-26|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-04-27|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-04-28|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-04-29|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-04-30|124558.0|0|54666.5|0|30.501689222176655|0|179224.5|0
0|2020-05-01|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-02|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-03|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-04|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-05|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-06|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-07|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-08|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-09|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-10|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-11|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-12|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-13|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-14|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-15|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-16|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-17|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-18|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-19|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-20|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-21|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-22|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-23|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-24|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-25|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-26|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-27|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-28|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-29|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-30|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-05-31|136562.0|0|46050.0|0|25.217400827985017|0|182612.0|0
0|2020-06-01|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-06-02|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-06-03|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-06-04|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-06-05|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-06-06|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-06-07|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-06-08|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-06-09|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-06-10|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-06-11|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-06-12|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-06-13|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-06-14|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-06-15|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-06-16|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-06-17|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-06-18|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-06-19|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-06-20|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-06-21|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-06-22|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-06-23|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-06-24|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-06-25|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-06-26|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-06-27|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-06-28|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-06-29|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-06-30|161830.0|0|26122.0|0|13.8982293351494|0|187952.0|0
0|2020-07-01|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-02|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-03|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-04|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-05|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-06|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-07|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-08|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-09|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-10|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-11|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-12|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-13|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-14|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-15|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-16|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-17|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-18|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-19|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-20|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-21|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-22|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-23|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-24|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-25|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-26|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-27|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-28|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-29|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-30|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-07-31|160500.0|0|18617.0|0|10.393764969265899|0|179117.0|0
0|2020-08-01|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-02|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-03|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-04|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-05|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-06|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-07|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-08|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-09|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-10|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-11|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-12|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-13|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-14|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-15|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-16|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-17|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-18|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-19|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-20|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-21|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-22|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-23|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-24|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-25|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-26|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-27|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-28|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-29|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-30|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-08-31|164152.0|0|15578.0|0|8.667445612863741|0|179730.0|0
0|2020-09-01|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-09-02|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-09-03|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-09-04|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-09-05|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-09-06|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-09-07|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-09-08|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-09-09|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-09-10|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-09-11|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-09-12|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-09-13|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-09-14|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-09-15|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-09-16|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-09-17|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-09-18|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-09-19|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-09-20|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-09-21|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-09-22|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-09-23|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-09-24|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-09-25|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-09-26|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-09-27|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-09-28|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-09-29|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-09-30|163515.0|0|14312.0|0|8.048271634791117|0|177827.0|0
0|2020-10-01|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-02|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-03|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-04|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-05|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-06|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-07|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-08|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-09|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-10|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-11|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-12|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-13|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-14|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-15|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-16|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-17|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-18|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-19|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-20|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-21|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-22|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-23|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-24|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-25|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-26|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-27|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-28|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-29|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-30|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-10-31|165041.0|0|12997.0|0|7.300126939192757|0|178038.0|0
0|2020-11-01|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
0|2020-11-02|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
0|2020-11-03|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
0|2020-11-04|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
0|2020-11-05|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
0|2020-11-06|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
0|2020-11-07|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
0|2020-11-08|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
0|2020-11-09|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
0|2020-11-10|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
0|2020-11-11|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
0|2020-11-12|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
0|2020-11-13|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
0|2020-11-14|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
0|2020-11-15|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
0|2020-11-16|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
0|2020-11-17|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
0|2020-11-18|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
0|2020-11-19|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
0|2020-11-20|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
0|2020-11-21|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
0|2020-11-22|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
0|2020-11-23|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
0|2020-11-24|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
0|2020-11-25|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
0|2020-11-26|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
0|2020-11-27|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
0|2020-11-28|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
0|2020-11-29|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
0|2020-11-30|165818.0|0|13494.0|0|7.5254305344873735|0|179312.0|0
