|dates|Blount_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Blount_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Blount_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Blount_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Blount_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Blount_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Blount_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Blount_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
