|dates|Garfield_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Garfield_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Garfield_Montana_UnitedStates.NYT_ConfirmedDeaths.data|Garfield_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|Garfield_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Garfield_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Garfield_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Garfield_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
