|dates|Rich_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Rich_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Rich_Utah_UnitedStates.NYT_ConfirmedDeaths.data|Rich_Utah_UnitedStates.NYT_ConfirmedDeaths.missing|Rich_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Rich_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Rich_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Rich_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
