|dates|Boone_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Boone_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Boone_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Boone_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Boone_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Boone_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Boone_Iowa_UnitedStates.TotalPopulation.data|Boone_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|26234.0|0
