|dates|Estill_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Estill_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Estill_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Estill_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Estill_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Estill_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Estill_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Estill_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
