|dates|Wayne_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wayne_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wayne_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wayne_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wayne_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wayne_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wayne_Ohio_UnitedStates.TotalPopulation.data|Wayne_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|115710.0|0
