|dates|Sumter_Alabama_UnitedStates.BLS_EmployedPopulation.data|Sumter_Alabama_UnitedStates.BLS_EmployedPopulation.missing|Sumter_Alabama_UnitedStates.BLS_UnemployedPopulation.data|Sumter_Alabama_UnitedStates.BLS_UnemployedPopulation.missing|Sumter_Alabama_UnitedStates.BLS_UnemploymentRate.data|Sumter_Alabama_UnitedStates.BLS_UnemploymentRate.missing|Sumter_Alabama_UnitedStates.BLS_LaborForcePopulation.data|Sumter_Alabama_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-02|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-03|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-04|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-05|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-06|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-07|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-08|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-09|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-10|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-11|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-12|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-13|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-14|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-15|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-16|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-17|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-18|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-19|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-20|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-21|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-22|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-23|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-24|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-25|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-26|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-27|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-28|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-29|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-30|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-01-31|4451.5|0|200.0|0|4.299688272600236|0|4651.5|0
0|2020-02-01|4514.5|0|186.0|0|3.957025848314009|0|4700.5|0
0|2020-02-02|4514.5|0|186.0|0|3.957025848314009|0|4700.5|0
0|2020-02-03|4514.5|0|186.0|0|3.957025848314009|0|4700.5|0
0|2020-02-04|4514.5|0|186.0|0|3.957025848314009|0|4700.5|0
0|2020-02-05|4514.5|0|186.0|0|3.957025848314009|0|4700.5|0
0|2020-02-06|4514.5|0|186.0|0|3.957025848314009|0|4700.5|0
0|2020-02-07|4514.5|0|186.0|0|3.957025848314009|0|4700.5|0
0|2020-02-08|4514.5|0|186.0|0|3.957025848314009|0|4700.5|0
0|2020-02-09|4514.5|0|186.0|0|3.957025848314009|0|4700.5|0
0|2020-02-10|4514.5|0|186.0|0|3.957025848314009|0|4700.5|0
0|2020-02-11|4514.5|0|186.0|0|3.957025848314009|0|4700.5|0
0|2020-02-12|4514.5|0|186.0|0|3.957025848314009|0|4700.5|0
0|2020-02-13|4514.5|0|186.0|0|3.957025848314009|0|4700.5|0
0|2020-02-14|4514.5|0|186.0|0|3.957025848314009|0|4700.5|0
0|2020-02-15|4514.5|0|186.0|0|3.957025848314009|0|4700.5|0
0|2020-02-16|4514.5|0|186.0|0|3.957025848314009|0|4700.5|0
0|2020-02-17|4514.5|0|186.0|0|3.957025848314009|0|4700.5|0
0|2020-02-18|4514.5|0|186.0|0|3.957025848314009|0|4700.5|0
0|2020-02-19|4514.5|0|186.0|0|3.957025848314009|0|4700.5|0
0|2020-02-20|4514.5|0|186.0|0|3.957025848314009|0|4700.5|0
0|2020-02-21|4514.5|0|186.0|0|3.957025848314009|0|4700.5|0
0|2020-02-22|4514.5|0|186.0|0|3.957025848314009|0|4700.5|0
0|2020-02-23|4514.5|0|186.0|0|3.957025848314009|0|4700.5|0
0|2020-02-24|4514.5|0|186.0|0|3.957025848314009|0|4700.5|0
0|2020-02-25|4514.5|0|186.0|0|3.957025848314009|0|4700.5|0
0|2020-02-26|4514.5|0|186.0|0|3.957025848314009|0|4700.5|0
0|2020-02-27|4514.5|0|186.0|0|3.957025848314009|0|4700.5|0
0|2020-02-28|4514.5|0|186.0|0|3.957025848314009|0|4700.5|0
0|2020-02-29|4514.5|0|186.0|0|3.957025848314009|0|4700.5|0
0|2020-03-01|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-02|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-03|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-04|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-05|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-06|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-07|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-08|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-09|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-10|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-11|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-12|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-13|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-14|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-15|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-16|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-17|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-18|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-19|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-20|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-21|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-22|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-23|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-24|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-25|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-26|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-27|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-28|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-29|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-30|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-03-31|4535.0|0|187.5|0|3.9703546850185285|0|4722.5|0
0|2020-04-01|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-04-02|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-04-03|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-04-04|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-04-05|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-04-06|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-04-07|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-04-08|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-04-09|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-04-10|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-04-11|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-04-12|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-04-13|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-04-14|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-04-15|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-04-16|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-04-17|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-04-18|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-04-19|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-04-20|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-04-21|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-04-22|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-04-23|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-04-24|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-04-25|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-04-26|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-04-27|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-04-28|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-04-29|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-04-30|4094.5|0|585.0|0|12.501335612779144|0|4679.5|0
0|2020-05-01|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-02|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-03|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-04|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-05|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-06|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-07|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-08|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-09|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-10|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-11|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-12|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-13|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-14|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-15|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-16|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-17|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-18|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-19|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-20|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-21|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-22|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-23|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-24|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-25|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-26|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-27|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-28|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-29|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-30|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-05-31|4229.0|0|411.0|0|8.857758620689655|0|4640.0|0
0|2020-06-01|4243.0|0|473.0|0|10.029686174724343|0|4716.0|0
0|2020-06-02|4243.0|0|473.0|0|10.029686174724343|0|4716.0|0
0|2020-06-03|4243.0|0|473.0|0|10.029686174724343|0|4716.0|0
0|2020-06-04|4243.0|0|473.0|0|10.029686174724343|0|4716.0|0
