|dates|Baker_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Baker_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Baker_Oregon_UnitedStates.NYT_ConfirmedDeaths.data|Baker_Oregon_UnitedStates.NYT_ConfirmedDeaths.missing|Baker_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Baker_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Baker_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Baker_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
