|dates|Harris_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Harris_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Harris_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Harris_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Harris_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Harris_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Harris_Georgia_UnitedStates.TotalPopulation.data|Harris_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|35236.0|0
