|dates|Richmond_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Richmond_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Richmond_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Richmond_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Richmond_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Richmond_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Richmond_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Richmond_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-06|16075.0|0|852.5|0|5.036183724708315|0|16927.5|0
0|2020-02-07|16075.0|0|852.5|0|5.036183724708315|0|16927.5|0
0|2020-02-08|16075.0|0|852.5|0|5.036183724708315|0|16927.5|0
0|2020-02-09|16075.0|0|852.5|0|5.036183724708315|0|16927.5|0
0|2020-02-10|16075.0|0|852.5|0|5.036183724708315|0|16927.5|0
0|2020-02-11|16075.0|0|852.5|0|5.036183724708315|0|16927.5|0
0|2020-02-12|16075.0|0|852.5|0|5.036183724708315|0|16927.5|0
0|2020-02-13|16075.0|0|852.5|0|5.036183724708315|0|16927.5|0
0|2020-02-14|16075.0|0|852.5|0|5.036183724708315|0|16927.5|0
0|2020-02-15|16075.0|0|852.5|0|5.036183724708315|0|16927.5|0
0|2020-02-16|16075.0|0|852.5|0|5.036183724708315|0|16927.5|0
0|2020-02-17|16075.0|0|852.5|0|5.036183724708315|0|16927.5|0
0|2020-02-18|16075.0|0|852.5|0|5.036183724708315|0|16927.5|0
0|2020-02-19|16075.0|0|852.5|0|5.036183724708315|0|16927.5|0
0|2020-02-20|16075.0|0|852.5|0|5.036183724708315|0|16927.5|0
0|2020-02-21|16075.0|0|852.5|0|5.036183724708315|0|16927.5|0
0|2020-02-22|16075.0|0|852.5|0|5.036183724708315|0|16927.5|0
0|2020-02-23|16075.0|0|852.5|0|5.036183724708315|0|16927.5|0
0|2020-02-24|16075.0|0|852.5|0|5.036183724708315|0|16927.5|0
0|2020-02-25|16075.0|0|852.5|0|5.036183724708315|0|16927.5|0
0|2020-02-26|16075.0|0|852.5|0|5.036183724708315|0|16927.5|0
0|2020-02-27|16075.0|0|852.5|0|5.036183724708315|0|16927.5|0
0|2020-02-28|16075.0|0|852.5|0|5.036183724708315|0|16927.5|0
0|2020-02-29|16075.0|0|852.5|0|5.036183724708315|0|16927.5|0
0|2020-03-01|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-02|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-03|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-04|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-05|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-06|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-07|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-08|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-09|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-10|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-11|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-12|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-13|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-14|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-15|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-16|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-17|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-18|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-19|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-20|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-21|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-22|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-23|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-24|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-25|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-26|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-27|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-28|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-29|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-30|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-03-31|15350.0|0|925.0|0|5.6835637480798775|0|16275.0|0
0|2020-04-01|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-04-02|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-04-03|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-04-04|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-04-05|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-04-06|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-04-07|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-04-08|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-04-09|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-04-10|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-04-11|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-04-12|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-04-13|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-04-14|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-04-15|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-04-16|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-04-17|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-04-18|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-04-19|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-04-20|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-04-21|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-04-22|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-04-23|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-04-24|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-04-25|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-04-26|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-04-27|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-04-28|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-04-29|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-04-30|14406.5|0|1990.0|0|12.136736498643003|0|16396.5|0
0|2020-05-01|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-02|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-03|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-04|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-05|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-06|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-07|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-08|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-09|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-10|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-11|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-12|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-13|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-14|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-15|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-16|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-17|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-18|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-19|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-20|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-21|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-22|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-23|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-24|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-25|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-26|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-27|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-28|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-29|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-30|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-05-31|14200.0|0|2415.0|0|14.535058681913933|0|16615.0|0
0|2020-06-01|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-06-02|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-06-03|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-06-04|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-06-05|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-06-06|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-06-07|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-06-08|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-06-09|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-06-10|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-06-11|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-06-12|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-06-13|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-06-14|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-06-15|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-06-16|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-06-17|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-06-18|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-06-19|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-06-20|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-06-21|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-06-22|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-06-23|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-06-24|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-06-25|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-06-26|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-06-27|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-06-28|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-06-29|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-06-30|14847.0|0|1774.0|0|10.673244690451838|0|16621.0|0
0|2020-07-01|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-02|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-03|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-04|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-05|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-06|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-07|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-08|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-09|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-10|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-11|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-12|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-13|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-14|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-15|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-16|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-17|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-18|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-19|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-20|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-21|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-22|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-23|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-24|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-25|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-26|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-27|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-28|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-29|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-30|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-07-31|14784.0|0|1977.0|0|11.795238947556829|0|16761.0|0
0|2020-08-01|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-02|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-03|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-04|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-05|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-06|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-07|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-08|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-09|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-10|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-11|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-12|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-13|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-14|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-15|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-16|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-17|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-18|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-19|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-20|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-21|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-22|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-23|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-24|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-25|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-26|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-27|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-28|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-29|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-30|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-08-31|14856.0|0|1515.0|0|9.254168957302547|0|16371.0|0
0|2020-09-01|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-09-02|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-09-03|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-09-04|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-09-05|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-09-06|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-09-07|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-09-08|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-09-09|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-09-10|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-09-11|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-09-12|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-09-13|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-09-14|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-09-15|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-09-16|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-09-17|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-09-18|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-09-19|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-09-20|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-09-21|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-09-22|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-09-23|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-09-24|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-09-25|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-09-26|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-09-27|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-09-28|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-09-29|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-09-30|15378.0|0|1623.0|0|9.546497264866773|0|17001.0|0
0|2020-10-01|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-02|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-03|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-04|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-05|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-06|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-07|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-08|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-09|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-10|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-11|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-12|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-13|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-14|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-15|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-16|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-17|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-18|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-19|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-20|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-21|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-22|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-23|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-24|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-25|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-26|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-27|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-28|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-29|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-30|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-10-31|15588.0|0|1524.0|0|8.906030855539973|0|17112.0|0
0|2020-11-01|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-11-02|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-11-03|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-11-04|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-11-05|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-11-06|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-11-07|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-11-08|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-11-09|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-11-10|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-11-11|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-11-12|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-11-13|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-11-14|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-11-15|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-11-16|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-11-17|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-11-18|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-11-19|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-11-20|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-11-21|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-11-22|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-11-23|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-11-24|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-11-25|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-11-26|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-11-27|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-11-28|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-11-29|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-11-30|15655.0|0|1496.0|0|8.722523468019357|0|17151.0|0
0|2020-12-01|15637.0|0|1485.0|0|8.673052213526457|0|17122.0|0
