|dates|Frederick_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Frederick_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Frederick_Maryland_UnitedStates.NYT_ConfirmedDeaths.data|Frederick_Maryland_UnitedStates.NYT_ConfirmedDeaths.missing|Frederick_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Frederick_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Frederick_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Frederick_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
