|dates|Flathead_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Flathead_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Flathead_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Flathead_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Flathead_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Flathead_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Flathead_Montana_UnitedStates.TotalPopulation.data|Flathead_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|103806.0|0
