|dates|Tipton_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Tipton_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Tipton_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Tipton_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Tipton_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Tipton_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Tipton_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Tipton_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
