|dates|OutofOK_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofOK_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofOK_Oklahoma_UnitedStates.NYT_ConfirmedDeaths.data|OutofOK_Oklahoma_UnitedStates.NYT_ConfirmedDeaths.missing|OutofOK_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofOK_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofOK_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofOK_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
