|dates|Tangipahoa_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Tangipahoa_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Tangipahoa_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Tangipahoa_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Tangipahoa_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Tangipahoa_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Tangipahoa_Louisiana_UnitedStates.TotalPopulation.data|Tangipahoa_Louisiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|134758.0|0
