|dates|Spink_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Spink_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Spink_SouthDakota_UnitedStates.NYT_ConfirmedDeaths.data|Spink_SouthDakota_UnitedStates.NYT_ConfirmedDeaths.missing|Spink_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Spink_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Spink_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Spink_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
