|dates|Yates_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Yates_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Yates_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Yates_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Yates_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Yates_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Yates_NewYork_UnitedStates.TotalPopulation.data|Yates_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|24913.0|0
