|dates|Garrett_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Garrett_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Garrett_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Garrett_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Garrett_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Garrett_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Garrett_Maryland_UnitedStates.TotalPopulation.data|Garrett_Maryland_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|29014.0|0
