|dates|Miami-Dade_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Miami-Dade_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Miami-Dade_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Miami-Dade_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Miami-Dade_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Miami-Dade_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Miami-Dade_Florida_UnitedStates.TotalPopulation.data|Miami-Dade_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2716940.0|0
