|dates|Kent_RhodeIsland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kent_RhodeIsland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kent_RhodeIsland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kent_RhodeIsland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kent_RhodeIsland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kent_RhodeIsland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kent_RhodeIsland_UnitedStates.TotalPopulation.data|Kent_RhodeIsland_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|164292.0|0
