|dates|Pine_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Pine_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Pine_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Pine_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Pine_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Pine_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Pine_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Pine_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
