|dates|Burleson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Burleson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Burleson_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Burleson_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Burleson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Burleson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Burleson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Burleson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
