|dates|JeffDavis_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|JeffDavis_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|JeffDavis_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|JeffDavis_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|JeffDavis_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|JeffDavis_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|JeffDavis_Georgia_UnitedStates.TotalPopulation.data|JeffDavis_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|15115.0|0
