|dates|Pitkin_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Pitkin_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Pitkin_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Pitkin_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Pitkin_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Pitkin_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Pitkin_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Pitkin_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
