|dates|LiveOak_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|LiveOak_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|LiveOak_Texas_UnitedStates.NYT_ConfirmedDeaths.data|LiveOak_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|LiveOak_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|LiveOak_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|LiveOak_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|LiveOak_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
