|dates|RioBlanco_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|RioBlanco_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|RioBlanco_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|RioBlanco_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|RioBlanco_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|RioBlanco_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|RioBlanco_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|RioBlanco_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
