|dates|Douglas_Kansas_UnitedStates.BLS_EmployedPopulation.data|Douglas_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Douglas_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Douglas_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Douglas_Kansas_UnitedStates.BLS_UnemploymentRate.data|Douglas_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Douglas_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Douglas_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-02|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-03|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-04|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-05|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-06|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-07|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-08|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-09|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-10|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-11|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-12|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-13|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-14|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-15|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-16|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-17|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-18|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-19|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-20|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-21|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-22|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-23|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-24|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-25|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-26|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-27|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-28|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-29|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-30|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-01-31|63494.5|0|2078.0|0|3.1690113995958673|0|65572.5|0
0|2020-02-01|64956.0|0|1997.5|0|2.98341386185935|0|66953.5|0
0|2020-02-02|64956.0|0|1997.5|0|2.98341386185935|0|66953.5|0
0|2020-02-03|64956.0|0|1997.5|0|2.98341386185935|0|66953.5|0
0|2020-02-04|64956.0|0|1997.5|0|2.98341386185935|0|66953.5|0
0|2020-02-05|64956.0|0|1997.5|0|2.98341386185935|0|66953.5|0
0|2020-02-06|64956.0|0|1997.5|0|2.98341386185935|0|66953.5|0
0|2020-02-07|64956.0|0|1997.5|0|2.98341386185935|0|66953.5|0
0|2020-02-08|64956.0|0|1997.5|0|2.98341386185935|0|66953.5|0
0|2020-02-09|64956.0|0|1997.5|0|2.98341386185935|0|66953.5|0
0|2020-02-10|64956.0|0|1997.5|0|2.98341386185935|0|66953.5|0
0|2020-02-11|64956.0|0|1997.5|0|2.98341386185935|0|66953.5|0
0|2020-02-12|64956.0|0|1997.5|0|2.98341386185935|0|66953.5|0
0|2020-02-13|64956.0|0|1997.5|0|2.98341386185935|0|66953.5|0
0|2020-02-14|64956.0|0|1997.5|0|2.98341386185935|0|66953.5|0
0|2020-02-15|64956.0|0|1997.5|0|2.98341386185935|0|66953.5|0
0|2020-02-16|64956.0|0|1997.5|0|2.98341386185935|0|66953.5|0
0|2020-02-17|64956.0|0|1997.5|0|2.98341386185935|0|66953.5|0
0|2020-02-18|64956.0|0|1997.5|0|2.98341386185935|0|66953.5|0
0|2020-02-19|64956.0|0|1997.5|0|2.98341386185935|0|66953.5|0
0|2020-02-20|64956.0|0|1997.5|0|2.98341386185935|0|66953.5|0
0|2020-02-21|64956.0|0|1997.5|0|2.98341386185935|0|66953.5|0
0|2020-02-22|64956.0|0|1997.5|0|2.98341386185935|0|66953.5|0
0|2020-02-23|64956.0|0|1997.5|0|2.98341386185935|0|66953.5|0
0|2020-02-24|64956.0|0|1997.5|0|2.98341386185935|0|66953.5|0
0|2020-02-25|64956.0|0|1997.5|0|2.98341386185935|0|66953.5|0
0|2020-02-26|64956.0|0|1997.5|0|2.98341386185935|0|66953.5|0
0|2020-02-27|64956.0|0|1997.5|0|2.98341386185935|0|66953.5|0
0|2020-02-28|64956.0|0|1997.5|0|2.98341386185935|0|66953.5|0
0|2020-02-29|64956.0|0|1997.5|0|2.98341386185935|0|66953.5|0
0|2020-03-01|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-02|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-03|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-04|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-05|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-06|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-07|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-08|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-09|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-10|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-11|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-12|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-13|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-14|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-15|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-16|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-17|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-18|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-19|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-20|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-21|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-22|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-23|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-24|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-25|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-26|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-27|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-28|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-29|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-30|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-03-31|63613.5|0|1956.5|0|2.9838340704590514|0|65570.0|0
0|2020-04-01|57541.0|0|7772.5|0|11.900296263406494|0|65313.5|0
0|2020-04-02|57541.0|0|7772.5|0|11.900296263406494|0|65313.5|0
