|dates|Morgan_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Morgan_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Morgan_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Morgan_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Morgan_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Morgan_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Morgan_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Morgan_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-06-16|4061.0|0|244.0|0|5.667828106852497|0|4305.0|0
0|2020-06-17|4061.0|0|244.0|0|5.667828106852497|0|4305.0|0
0|2020-06-18|4061.0|0|244.0|0|5.667828106852497|0|4305.0|0
0|2020-06-19|4061.0|0|244.0|0|5.667828106852497|0|4305.0|0
0|2020-06-20|4061.0|0|244.0|0|5.667828106852497|0|4305.0|0
0|2020-06-21|4061.0|0|244.0|0|5.667828106852497|0|4305.0|0
0|2020-06-22|4061.0|0|244.0|0|5.667828106852497|0|4305.0|0
0|2020-06-23|4061.0|0|244.0|0|5.667828106852497|0|4305.0|0
0|2020-06-24|4061.0|0|244.0|0|5.667828106852497|0|4305.0|0
0|2020-06-25|4061.0|0|244.0|0|5.667828106852497|0|4305.0|0
0|2020-06-26|4061.0|0|244.0|0|5.667828106852497|0|4305.0|0
0|2020-06-27|4061.0|0|244.0|0|5.667828106852497|0|4305.0|0
0|2020-06-28|4061.0|0|244.0|0|5.667828106852497|0|4305.0|0
0|2020-06-29|4061.0|0|244.0|0|5.667828106852497|0|4305.0|0
0|2020-06-30|4061.0|0|244.0|0|5.667828106852497|0|4305.0|0
0|2020-07-01|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-02|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-03|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-04|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-05|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-06|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-07|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-08|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-09|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-10|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-11|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-12|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-13|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-14|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-15|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-16|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-17|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-18|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-19|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-20|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-21|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-22|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-23|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-24|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-25|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-26|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-27|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-28|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-29|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-30|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-07-31|3949.0|0|267.0|0|6.3330170777988615|0|4216.0|0
0|2020-08-01|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-02|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-03|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-04|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-05|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-06|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-07|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-08|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-09|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-10|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-11|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-12|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-13|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-14|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-15|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-16|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-17|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-18|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-19|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-20|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-21|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-22|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-23|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-24|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-25|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-26|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-27|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-28|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-29|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-30|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-08-31|4028.0|0|214.0|0|5.044790193305045|0|4242.0|0
0|2020-09-01|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-09-02|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-09-03|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-09-04|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-09-05|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-09-06|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-09-07|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-09-08|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-09-09|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-09-10|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-09-11|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-09-12|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-09-13|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-09-14|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-09-15|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-09-16|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-09-17|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-09-18|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-09-19|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-09-20|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-09-21|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-09-22|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-09-23|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-09-24|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-09-25|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-09-26|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-09-27|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-09-28|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-09-29|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-09-30|3983.0|0|221.0|0|5.256898192197907|0|4204.0|0
0|2020-10-01|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-02|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-03|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-04|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-05|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-06|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-07|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-08|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-09|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-10|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-11|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-12|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-13|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-14|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-15|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-16|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-17|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-18|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-19|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-20|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-21|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-22|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-23|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-24|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-25|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-26|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-27|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-28|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-29|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-30|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-10-31|3993.0|0|208.0|0|4.951202094739347|0|4201.0|0
0|2020-11-01|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-11-02|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-11-03|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-11-04|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-11-05|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-11-06|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-11-07|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-11-08|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-11-09|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-11-10|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-11-11|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-11-12|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-11-13|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-11-14|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-11-15|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-11-16|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-11-17|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-11-18|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-11-19|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-11-20|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-11-21|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-11-22|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-11-23|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-11-24|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-11-25|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-11-26|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-11-27|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-11-28|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-11-29|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-11-30|3981.0|0|235.0|0|5.574003795066414|0|4216.0|0
0|2020-12-01|3974.0|0|286.0|0|6.713615023474178|0|4260.0|0
0|2020-12-02|3974.0|0|286.0|0|6.713615023474178|0|4260.0|0
0|2020-12-03|3974.0|0|286.0|0|6.713615023474178|0|4260.0|0
0|2020-12-04|3974.0|0|286.0|0|6.713615023474178|0|4260.0|0
0|2020-12-05|3974.0|0|286.0|0|6.713615023474178|0|4260.0|0
0|2020-12-06|3974.0|0|286.0|0|6.713615023474178|0|4260.0|0
0|2020-12-07|3974.0|0|286.0|0|6.713615023474178|0|4260.0|0
0|2020-12-08|3974.0|0|286.0|0|6.713615023474178|0|4260.0|0
0|2020-12-09|3974.0|0|286.0|0|6.713615023474178|0|4260.0|0
