|dates|Kane_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Kane_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Kane_Utah_UnitedStates.NYT_ConfirmedDeaths.data|Kane_Utah_UnitedStates.NYT_ConfirmedDeaths.missing|Kane_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Kane_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Kane_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Kane_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
