|dates|Shackelford_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Shackelford_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Shackelford_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Shackelford_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Shackelford_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Shackelford_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Shackelford_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Shackelford_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
