|dates|Orange_Virginia_UnitedStates.BLS_EmployedPopulation.data|Orange_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Orange_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Orange_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Orange_Virginia_UnitedStates.BLS_UnemploymentRate.data|Orange_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Orange_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Orange_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-02|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-03|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-04|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-05|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-06|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-07|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-08|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-09|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-10|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-11|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-12|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-13|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-14|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-15|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-16|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-17|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-18|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-19|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-20|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-21|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-22|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-23|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-24|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-25|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-26|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-27|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-28|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-29|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-30|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-01-31|16973.0|0|537.0|0|3.066818960593946|0|17510.0|0
0|2020-02-01|17063.5|0|481.5|0|2.7443716158449702|0|17545.0|0
0|2020-02-02|17063.5|0|481.5|0|2.7443716158449702|0|17545.0|0
0|2020-02-03|17063.5|0|481.5|0|2.7443716158449702|0|17545.0|0
