|dates|Collingsworth_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Collingsworth_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Collingsworth_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Collingsworth_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Collingsworth_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Collingsworth_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Collingsworth_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Collingsworth_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
