|dates|FairfaxCity_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|FairfaxCity_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|FairfaxCity_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|FairfaxCity_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|FairfaxCity_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|FairfaxCity_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|FairfaxCity_Virginia_UnitedStates.TotalPopulation.data|FairfaxCity_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
