|dates|Ontonagon_Michigan_UnitedStates.BLS_EmployedPopulation.data|Ontonagon_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Ontonagon_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Ontonagon_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Ontonagon_Michigan_UnitedStates.BLS_UnemploymentRate.data|Ontonagon_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Ontonagon_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Ontonagon_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-02|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-03|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-04|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-05|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-06|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-07|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-08|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-09|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-10|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-11|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-12|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-13|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-14|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-15|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-16|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-17|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-18|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-19|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-20|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-21|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-22|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-23|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-24|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-25|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-26|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-27|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-28|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-29|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-30|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-01-31|1948.5|0|143.0|0|6.837198183122161|0|2091.5|0
0|2020-02-01|1977.5|0|129.5|0|6.146179401993355|0|2107.0|0
0|2020-02-02|1977.5|0|129.5|0|6.146179401993355|0|2107.0|0
0|2020-02-03|1977.5|0|129.5|0|6.146179401993355|0|2107.0|0
0|2020-02-04|1977.5|0|129.5|0|6.146179401993355|0|2107.0|0
0|2020-02-05|1977.5|0|129.5|0|6.146179401993355|0|2107.0|0
0|2020-02-06|1977.5|0|129.5|0|6.146179401993355|0|2107.0|0
0|2020-02-07|1977.5|0|129.5|0|6.146179401993355|0|2107.0|0
0|2020-02-08|1977.5|0|129.5|0|6.146179401993355|0|2107.0|0
0|2020-02-09|1977.5|0|129.5|0|6.146179401993355|0|2107.0|0
0|2020-02-10|1977.5|0|129.5|0|6.146179401993355|0|2107.0|0
0|2020-02-11|1977.5|0|129.5|0|6.146179401993355|0|2107.0|0
0|2020-02-12|1977.5|0|129.5|0|6.146179401993355|0|2107.0|0
0|2020-02-13|1977.5|0|129.5|0|6.146179401993355|0|2107.0|0
0|2020-02-14|1977.5|0|129.5|0|6.146179401993355|0|2107.0|0
0|2020-02-15|1977.5|0|129.5|0|6.146179401993355|0|2107.0|0
0|2020-02-16|1977.5|0|129.5|0|6.146179401993355|0|2107.0|0
0|2020-02-17|1977.5|0|129.5|0|6.146179401993355|0|2107.0|0
0|2020-02-18|1977.5|0|129.5|0|6.146179401993355|0|2107.0|0
0|2020-02-19|1977.5|0|129.5|0|6.146179401993355|0|2107.0|0
0|2020-02-20|1977.5|0|129.5|0|6.146179401993355|0|2107.0|0
0|2020-02-21|1977.5|0|129.5|0|6.146179401993355|0|2107.0|0
0|2020-02-22|1977.5|0|129.5|0|6.146179401993355|0|2107.0|0
0|2020-02-23|1977.5|0|129.5|0|6.146179401993355|0|2107.0|0
0|2020-02-24|1977.5|0|129.5|0|6.146179401993355|0|2107.0|0
0|2020-02-25|1977.5|0|129.5|0|6.146179401993355|0|2107.0|0
0|2020-02-26|1977.5|0|129.5|0|6.146179401993355|0|2107.0|0
0|2020-02-27|1977.5|0|129.5|0|6.146179401993355|0|2107.0|0
0|2020-02-28|1977.5|0|129.5|0|6.146179401993355|0|2107.0|0
0|2020-02-29|1977.5|0|129.5|0|6.146179401993355|0|2107.0|0
0|2020-03-01|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-02|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-03|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-04|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-05|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-06|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-07|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-08|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-09|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-10|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-11|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-12|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-13|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-14|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-15|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-16|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-17|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-18|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-19|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-20|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-21|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-22|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-23|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-24|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-25|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-26|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-27|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-28|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-29|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-30|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-03-31|1895.5|0|149.0|0|7.287845438982636|0|2044.5|0
0|2020-04-01|1384.5|0|508.5|0|26.862123613312203|0|1893.0|0
0|2020-04-02|1384.5|0|508.5|0|26.862123613312203|0|1893.0|0
0|2020-04-03|1384.5|0|508.5|0|26.862123613312203|0|1893.0|0
0|2020-04-04|1384.5|0|508.5|0|26.862123613312203|0|1893.0|0
0|2020-04-05|1384.5|0|508.5|0|26.862123613312203|0|1893.0|0
0|2020-04-06|1384.5|0|508.5|0|26.862123613312203|0|1893.0|0
0|2020-04-07|1384.5|0|508.5|0|26.862123613312203|0|1893.0|0
0|2020-04-08|1384.5|0|508.5|0|26.862123613312203|0|1893.0|0
0|2020-04-09|1384.5|0|508.5|0|26.862123613312203|0|1893.0|0
0|2020-04-10|1384.5|0|508.5|0|26.862123613312203|0|1893.0|0
0|2020-04-11|1384.5|0|508.5|0|26.862123613312203|0|1893.0|0
0|2020-04-12|1384.5|0|508.5|0|26.862123613312203|0|1893.0|0
0|2020-04-13|1384.5|0|508.5|0|26.862123613312203|0|1893.0|0
0|2020-04-14|1384.5|0|508.5|0|26.862123613312203|0|1893.0|0
