|dates|Hamilton_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hamilton_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hamilton_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Hamilton_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Hamilton_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hamilton_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hamilton_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hamilton_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
