|dates|Uintah_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Uintah_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Uintah_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Uintah_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Uintah_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Uintah_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Uintah_Utah_UnitedStates.TotalPopulation.data|Uintah_Utah_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|35734.0|0
