|dates|Yates_NewYork_UnitedStates.BLS_EmployedPopulation.data|Yates_NewYork_UnitedStates.BLS_EmployedPopulation.missing|Yates_NewYork_UnitedStates.BLS_UnemployedPopulation.data|Yates_NewYork_UnitedStates.BLS_UnemployedPopulation.missing|Yates_NewYork_UnitedStates.BLS_UnemploymentRate.data|Yates_NewYork_UnitedStates.BLS_UnemploymentRate.missing|Yates_NewYork_UnitedStates.BLS_LaborForcePopulation.data|Yates_NewYork_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-02|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-03|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-04|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-05|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-06|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-07|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-08|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-09|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-10|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-11|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-12|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-13|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-14|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-15|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-16|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-17|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-18|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-19|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-20|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-21|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-22|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-23|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-24|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-25|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-26|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-27|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-28|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-29|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-30|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-01-31|11501.0|0|585.5|0|4.844247714392091|0|12086.5|0
0|2020-02-01|11295.5|0|590.5|0|4.968029614672724|0|11886.0|0
0|2020-02-02|11295.5|0|590.5|0|4.968029614672724|0|11886.0|0
0|2020-02-03|11295.5|0|590.5|0|4.968029614672724|0|11886.0|0
0|2020-02-04|11295.5|0|590.5|0|4.968029614672724|0|11886.0|0
0|2020-02-05|11295.5|0|590.5|0|4.968029614672724|0|11886.0|0
0|2020-02-06|11295.5|0|590.5|0|4.968029614672724|0|11886.0|0
0|2020-02-07|11295.5|0|590.5|0|4.968029614672724|0|11886.0|0
0|2020-02-08|11295.5|0|590.5|0|4.968029614672724|0|11886.0|0
0|2020-02-09|11295.5|0|590.5|0|4.968029614672724|0|11886.0|0
0|2020-02-10|11295.5|0|590.5|0|4.968029614672724|0|11886.0|0
0|2020-02-11|11295.5|0|590.5|0|4.968029614672724|0|11886.0|0
0|2020-02-12|11295.5|0|590.5|0|4.968029614672724|0|11886.0|0
0|2020-02-13|11295.5|0|590.5|0|4.968029614672724|0|11886.0|0
0|2020-02-14|11295.5|0|590.5|0|4.968029614672724|0|11886.0|0
0|2020-02-15|11295.5|0|590.5|0|4.968029614672724|0|11886.0|0
0|2020-02-16|11295.5|0|590.5|0|4.968029614672724|0|11886.0|0
0|2020-02-17|11295.5|0|590.5|0|4.968029614672724|0|11886.0|0
0|2020-02-18|11295.5|0|590.5|0|4.968029614672724|0|11886.0|0
0|2020-02-19|11295.5|0|590.5|0|4.968029614672724|0|11886.0|0
