|dates|OutofVT_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofVT_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofVT_Vermont_UnitedStates.NYT_ConfirmedDeaths.data|OutofVT_Vermont_UnitedStates.NYT_ConfirmedDeaths.missing|OutofVT_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofVT_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofVT_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofVT_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
