|dates|Hardin_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hardin_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hardin_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Hardin_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Hardin_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hardin_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hardin_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hardin_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
