|dates|LaGrange_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|LaGrange_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|LaGrange_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|LaGrange_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|LaGrange_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|LaGrange_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|LaGrange_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|LaGrange_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
