|dates|Hood_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hood_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hood_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hood_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hood_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hood_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hood_Texas_UnitedStates.TotalPopulation.data|Hood_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|61643.0|0
