|dates|Chase_Kansas_UnitedStates.BLS_EmployedPopulation.data|Chase_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Chase_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Chase_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Chase_Kansas_UnitedStates.BLS_UnemploymentRate.data|Chase_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Chase_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Chase_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-16|1380.0|0|35.0|0|2.4734982332155475|0|1415.0|0
