|dates|Kandiyohi_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Kandiyohi_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Kandiyohi_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Kandiyohi_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Kandiyohi_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Kandiyohi_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Kandiyohi_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Kandiyohi_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
