|dates|Grant_Indiana_UnitedStates.BLS_EmployedPopulation.data|Grant_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Grant_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Grant_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Grant_Indiana_UnitedStates.BLS_UnemploymentRate.data|Grant_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Grant_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Grant_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-06-08|28552.0|0|2767.0|0|8.834892557233628|0|31319.0|0
0|2020-06-09|28552.0|0|2767.0|0|8.834892557233628|0|31319.0|0
0|2020-06-10|28552.0|0|2767.0|0|8.834892557233628|0|31319.0|0
0|2020-06-11|28552.0|0|2767.0|0|8.834892557233628|0|31319.0|0
0|2020-06-12|28552.0|0|2767.0|0|8.834892557233628|0|31319.0|0
0|2020-06-13|28552.0|0|2767.0|0|8.834892557233628|0|31319.0|0
0|2020-06-14|28552.0|0|2767.0|0|8.834892557233628|0|31319.0|0
0|2020-06-15|28552.0|0|2767.0|0|8.834892557233628|0|31319.0|0
0|2020-06-16|28552.0|0|2767.0|0|8.834892557233628|0|31319.0|0
0|2020-06-17|28552.0|0|2767.0|0|8.834892557233628|0|31319.0|0
0|2020-06-18|28552.0|0|2767.0|0|8.834892557233628|0|31319.0|0
0|2020-06-19|28552.0|0|2767.0|0|8.834892557233628|0|31319.0|0
0|2020-06-20|28552.0|0|2767.0|0|8.834892557233628|0|31319.0|0
0|2020-06-21|28552.0|0|2767.0|0|8.834892557233628|0|31319.0|0
0|2020-06-22|28552.0|0|2767.0|0|8.834892557233628|0|31319.0|0
0|2020-06-23|28552.0|0|2767.0|0|8.834892557233628|0|31319.0|0
0|2020-06-24|28552.0|0|2767.0|0|8.834892557233628|0|31319.0|0
0|2020-06-25|28552.0|0|2767.0|0|8.834892557233628|0|31319.0|0
0|2020-06-26|28552.0|0|2767.0|0|8.834892557233628|0|31319.0|0
0|2020-06-27|28552.0|0|2767.0|0|8.834892557233628|0|31319.0|0
0|2020-06-28|28552.0|0|2767.0|0|8.834892557233628|0|31319.0|0
0|2020-06-29|28552.0|0|2767.0|0|8.834892557233628|0|31319.0|0
0|2020-06-30|28552.0|0|2767.0|0|8.834892557233628|0|31319.0|0
0|2020-07-01|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-02|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-03|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-04|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-05|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-06|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-07|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-08|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-09|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-10|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-11|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-12|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-13|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-14|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-15|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-16|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-17|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-18|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-19|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-20|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-21|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-22|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-23|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-24|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-25|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-26|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-27|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-28|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-29|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-30|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-07-31|28195.0|0|2381.0|0|7.787153322867608|0|30576.0|0
0|2020-08-01|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-02|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-03|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-04|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-05|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-06|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-07|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-08|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-09|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-10|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-11|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-12|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-13|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-14|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-15|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-16|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-17|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-18|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-19|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-20|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-21|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-22|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-23|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-24|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-25|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-26|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-27|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-28|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-29|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-30|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-08-31|29041.0|0|1959.0|0|6.319354838709677|0|31000.0|0
0|2020-09-01|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-09-02|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-09-03|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-09-04|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-09-05|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-09-06|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-09-07|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-09-08|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-09-09|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-09-10|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-09-11|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-09-12|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-09-13|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-09-14|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-09-15|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-09-16|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-09-17|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-09-18|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-09-19|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-09-20|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-09-21|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-09-22|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-09-23|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-09-24|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-09-25|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-09-26|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-09-27|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-09-28|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-09-29|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-09-30|29232.0|0|1631.0|0|5.284645044227716|0|30863.0|0
0|2020-10-01|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-02|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-03|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-04|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-05|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-06|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-07|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-08|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-09|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-10|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-11|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-12|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-13|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-14|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-15|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-16|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-17|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-18|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-19|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-20|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-21|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-22|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-23|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-24|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-25|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-26|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-27|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-28|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-29|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-30|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-10-31|30485.0|0|1443.0|0|4.519543973941368|0|31928.0|0
0|2020-11-01|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-11-02|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-11-03|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-11-04|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-11-05|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-11-06|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-11-07|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-11-08|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-11-09|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-11-10|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-11-11|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-11-12|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-11-13|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-11-14|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-11-15|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-11-16|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-11-17|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-11-18|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-11-19|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-11-20|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-11-21|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-11-22|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-11-23|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-11-24|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-11-25|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-11-26|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-11-27|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-11-28|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-11-29|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-11-30|30809.0|0|1315.0|0|4.093512638525713|0|32124.0|0
0|2020-12-01|30649.0|0|1281.0|0|4.011901033510805|0|31930.0|0
0|2020-12-02|30649.0|0|1281.0|0|4.011901033510805|0|31930.0|0
