|dates|Cuyahoga_Ohio_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Cuyahoga_Ohio_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Cuyahoga_Ohio_UnitedStates.Male_Total_Population.data|Cuyahoga_Ohio_UnitedStates.Male_Total_Population.missing|Cuyahoga_Ohio_UnitedStates.Female_Total_Population.data|Cuyahoga_Ohio_UnitedStates.Female_Total_Population.missing|Cuyahoga_Ohio_UnitedStates.MaleAndFemale_Under18_Population.data|Cuyahoga_Ohio_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-05-10|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-05-11|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-05-12|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-05-13|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-05-14|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-05-15|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-05-16|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-05-17|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-05-18|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-05-19|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-05-20|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-05-21|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-05-22|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-05-23|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-05-24|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-05-25|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-05-26|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-05-27|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-05-28|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-05-29|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-05-30|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-05-31|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-01|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-02|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-03|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-04|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-05|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-06|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-07|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-08|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-09|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-10|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-11|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-12|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-13|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-14|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-15|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-16|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-17|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-18|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-19|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-20|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-21|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-22|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-23|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-24|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-25|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-26|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-27|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-28|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-29|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-06-30|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-01|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-02|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-03|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-04|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-05|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-06|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-07|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-08|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-09|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-10|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-11|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-12|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-13|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-14|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-15|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-16|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-17|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-18|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-19|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-20|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-21|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-22|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-23|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-24|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-25|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-26|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-27|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-28|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-29|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-30|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-07-31|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-01|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-02|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-03|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-04|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-05|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-06|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-07|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-08|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-09|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-10|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-11|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-12|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-13|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-14|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-15|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-16|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-17|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-18|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-19|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-20|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-21|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-22|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-23|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-24|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-25|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-26|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-27|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-28|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-29|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-30|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-08-31|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-01|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-02|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-03|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-04|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-05|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-06|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-07|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-08|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-09|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-10|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-11|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-12|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-13|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-14|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-15|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-16|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-17|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-18|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-19|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-20|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-21|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-22|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-23|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-24|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-25|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-26|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-27|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-28|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-29|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-09-30|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-01|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-02|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-03|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-04|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-05|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-06|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-07|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-08|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-09|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-10|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-11|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-12|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-13|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-14|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-15|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-16|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-17|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-18|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-19|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-20|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-21|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-22|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-23|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-24|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-25|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-26|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-27|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-28|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-29|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-30|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-10-31|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-01|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-02|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-03|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-04|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-05|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-06|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-07|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-08|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-09|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-10|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-11|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-12|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-13|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-14|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-15|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-16|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-17|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-18|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-19|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-20|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-21|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-22|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-23|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-24|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-25|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-26|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-27|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-28|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-29|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-11-30|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-12-01|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-12-02|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-12-03|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-12-04|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-12-05|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-12-06|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-12-07|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-12-08|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-12-09|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-12-10|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-12-11|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-12-12|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-12-13|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-12-14|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-12-15|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-12-16|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-12-17|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-12-18|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-12-19|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-12-20|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-12-21|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-12-22|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-12-23|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-12-24|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-12-25|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-12-26|225983.0|0|593444.0|0|650413.0|0|257882.0|0
0|2020-12-27|225983.0|0|593444.0|0|650413.0|0|257882.0|0
