|dates|Lander_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Lander_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Lander_Nevada_UnitedStates.NYT_ConfirmedDeaths.data|Lander_Nevada_UnitedStates.NYT_ConfirmedDeaths.missing|Lander_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Lander_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Lander_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Lander_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
