|dates|Watonwan_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Watonwan_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Watonwan_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Watonwan_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Watonwan_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Watonwan_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Watonwan_Minnesota_UnitedStates.TotalPopulation.data|Watonwan_Minnesota_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|10897.0|0
