|dates|Penobscot_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Penobscot_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Penobscot_Maine_UnitedStates.NYT_ConfirmedDeaths.data|Penobscot_Maine_UnitedStates.NYT_ConfirmedDeaths.missing|Penobscot_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Penobscot_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Penobscot_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Penobscot_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
