|dates|OutofWY_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|OutofWY_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|OutofWY_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|OutofWY_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|OutofWY_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|OutofWY_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|OutofWY_Wyoming_UnitedStates.TotalPopulation.data|OutofWY_Wyoming_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
