|dates|BoxButte_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|BoxButte_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|BoxButte_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|BoxButte_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|BoxButte_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|BoxButte_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|BoxButte_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|BoxButte_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
