|dates|Hardin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hardin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hardin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hardin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hardin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hardin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hardin_Texas_UnitedStates.TotalPopulation.data|Hardin_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|57602.0|0
