|dates|Fredericksburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Fredericksburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Fredericksburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Fredericksburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Fredericksburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Fredericksburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Fredericksburg_Virginia_UnitedStates.TotalPopulation.data|Fredericksburg_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|29036.0|0
