|dates|Lewis_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Lewis_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Lewis_Washington_UnitedStates.NYT_ConfirmedDeaths.data|Lewis_Washington_UnitedStates.NYT_ConfirmedDeaths.missing|Lewis_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Lewis_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Lewis_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Lewis_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
