|dates|Posey_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Posey_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Posey_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Posey_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Posey_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Posey_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Posey_Indiana_UnitedStates.TotalPopulation.data|Posey_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|25427.0|0
