|dates|Gordon_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Gordon_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Gordon_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Gordon_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Gordon_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Gordon_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Gordon_Georgia_UnitedStates.TotalPopulation.data|Gordon_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|57963.0|0
