|dates|Camas_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Camas_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Camas_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Camas_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Camas_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Camas_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Camas_Idaho_UnitedStates.TotalPopulation.data|Camas_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1106.0|0
