|dates|Cass_Michigan_UnitedStates.BLS_EmployedPopulation.data|Cass_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Cass_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Cass_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Cass_Michigan_UnitedStates.BLS_UnemploymentRate.data|Cass_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Cass_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Cass_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-02|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-03|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-04|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-05|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-06|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-07|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-08|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-09|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-10|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-11|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-12|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-13|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-14|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-15|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-16|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-17|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-18|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-19|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-20|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-21|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-22|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-23|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-24|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-25|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-26|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-27|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-28|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-29|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-30|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-01-31|23326.0|0|1095.5|0|4.485801445447659|0|24421.5|0
0|2020-02-01|23673.0|0|968.0|0|3.9284119962663855|0|24641.0|0
0|2020-02-02|23673.0|0|968.0|0|3.9284119962663855|0|24641.0|0
0|2020-02-03|23673.0|0|968.0|0|3.9284119962663855|0|24641.0|0
0|2020-02-04|23673.0|0|968.0|0|3.9284119962663855|0|24641.0|0
0|2020-02-05|23673.0|0|968.0|0|3.9284119962663855|0|24641.0|0
0|2020-02-06|23673.0|0|968.0|0|3.9284119962663855|0|24641.0|0
0|2020-02-07|23673.0|0|968.0|0|3.9284119962663855|0|24641.0|0
0|2020-02-08|23673.0|0|968.0|0|3.9284119962663855|0|24641.0|0
0|2020-02-09|23673.0|0|968.0|0|3.9284119962663855|0|24641.0|0
0|2020-02-10|23673.0|0|968.0|0|3.9284119962663855|0|24641.0|0
0|2020-02-11|23673.0|0|968.0|0|3.9284119962663855|0|24641.0|0
0|2020-02-12|23673.0|0|968.0|0|3.9284119962663855|0|24641.0|0
0|2020-02-13|23673.0|0|968.0|0|3.9284119962663855|0|24641.0|0
0|2020-02-14|23673.0|0|968.0|0|3.9284119962663855|0|24641.0|0
0|2020-02-15|23673.0|0|968.0|0|3.9284119962663855|0|24641.0|0
0|2020-02-16|23673.0|0|968.0|0|3.9284119962663855|0|24641.0|0
0|2020-02-17|23673.0|0|968.0|0|3.9284119962663855|0|24641.0|0
0|2020-02-18|23673.0|0|968.0|0|3.9284119962663855|0|24641.0|0
0|2020-02-19|23673.0|0|968.0|0|3.9284119962663855|0|24641.0|0
0|2020-02-20|23673.0|0|968.0|0|3.9284119962663855|0|24641.0|0
0|2020-02-21|23673.0|0|968.0|0|3.9284119962663855|0|24641.0|0
0|2020-02-22|23673.0|0|968.0|0|3.9284119962663855|0|24641.0|0
0|2020-02-23|23673.0|0|968.0|0|3.9284119962663855|0|24641.0|0
0|2020-02-24|23673.0|0|968.0|0|3.9284119962663855|0|24641.0|0
0|2020-02-25|23673.0|0|968.0|0|3.9284119962663855|0|24641.0|0
0|2020-02-26|23673.0|0|968.0|0|3.9284119962663855|0|24641.0|0
0|2020-02-27|23673.0|0|968.0|0|3.9284119962663855|0|24641.0|0
0|2020-02-28|23673.0|0|968.0|0|3.9284119962663855|0|24641.0|0
0|2020-02-29|23673.0|0|968.0|0|3.9284119962663855|0|24641.0|0
0|2020-03-01|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-02|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-03|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-04|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-05|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-06|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-07|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-08|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-09|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-10|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-11|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-12|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-13|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-14|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-15|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-16|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-17|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-18|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-19|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-20|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-21|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-22|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-23|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-24|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-25|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-26|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-27|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-28|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-29|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-30|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-03-31|23203.0|0|919.0|0|3.8098001824061023|0|24122.0|0
0|2020-04-01|19009.5|0|6423.0|0|25.25508699498673|0|25432.5|0
0|2020-04-02|19009.5|0|6423.0|0|25.25508699498673|0|25432.5|0
0|2020-04-03|19009.5|0|6423.0|0|25.25508699498673|0|25432.5|0
0|2020-04-04|19009.5|0|6423.0|0|25.25508699498673|0|25432.5|0
0|2020-04-05|19009.5|0|6423.0|0|25.25508699498673|0|25432.5|0
0|2020-04-06|19009.5|0|6423.0|0|25.25508699498673|0|25432.5|0
0|2020-04-07|19009.5|0|6423.0|0|25.25508699498673|0|25432.5|0
0|2020-04-08|19009.5|0|6423.0|0|25.25508699498673|0|25432.5|0
0|2020-04-09|19009.5|0|6423.0|0|25.25508699498673|0|25432.5|0
0|2020-04-10|19009.5|0|6423.0|0|25.25508699498673|0|25432.5|0
0|2020-04-11|19009.5|0|6423.0|0|25.25508699498673|0|25432.5|0
