|dates|Greensville_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Greensville_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Greensville_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Greensville_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Greensville_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Greensville_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Greensville_Virginia_UnitedStates.TotalPopulation.data|Greensville_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|11336.0|0
